timestamp,original_label,corrected_label,x1,y1,x2,y2
timestamp,original_label,corrected_label,x1,y1,x2,y2
timestamp,original_label,corrected_label,x1,y1,x2,y2
timestamp,original_label,corrected_label,x1,y1,x2,y2
timestamp,original_label,corrected_label,x1,y1,x2,y2
